lon,lat,doy,seas,thresh,thresh_MCS
174.125,-35.125,189,15.9943,16.7953,15.0095
174.125,-35.125,190,15.9678,16.7643,14.9885
174.125,-35.125,191,15.9422,16.7346,14.9681
174.125,-35.125,192,15.9173,16.7049,14.9498
174.125,-35.125,193,15.8933,16.6772,14.9352
174.125,-35.125,194,15.8698,16.6485,14.9204
174.125,-35.125,195,15.8469,16.6211,14.9055
174.125,-35.125,196,15.8244,16.5933,14.8900
174.125,-35.125,197,15.8023,16.5655,14.8738
174.125,-35.125,198,15.7803,16.5382,14.8564
174.125,-35.125,199,15.7587,16.5130,14.8387
174.125,-35.125,200,15.7379,16.4882,14.8248
174.125,-35.125,201,15.7181,16.4646,14.8131
174.125,-35.125,202,15.6990,16.4404,14.8018
174.125,-35.125,203,15.6807,16.4149,14.7921
174.125,-35.125,204,15.6629,16.3891,14.7838
174.125,-35.125,205,15.6458,16.3633,14.7768
174.125,-35.125,206,15.6292,16.3378,14.7704
174.125,-35.125,207,15.6128,16.3151,14.7646
174.125,-35.125,208,15.5967,16.2941,14.7588
174.125,-35.125,209,15.5809,16.2735,14.7530
174.125,-35.125,210,15.5653,16.2551,14.7472
174.125,-35.125,211,15.5494,16.2371,14.7407
174.125,-35.125,212,15.5334,16.2206,14.7329
174.125,-35.125,213,15.5171,16.2041,14.7224
174.125,-35.125,214,15.5000,16.1864,14.7070
174.125,-35.125,215,15.4824,16.1681,14.6893
174.125,-35.125,216,15.4642,16.1477,14.6692
174.125,-35.125,217,15.4456,16.1270,14.6477
174.125,-35.125,218,15.4270,16.1064,14.6254
174.125,-35.125,219,15.4086,16.0851,14.6029
174.125,-35.125,220,15.3905,16.0635,14.5822
174.125,-35.125,221,15.3730,16.0428,14.5648
174.125,-35.125,222,15.3557,16.0219,14.5484
174.125,-35.125,223,15.3386,16.0009,14.5333
174.125,-35.125,224,15.3219,15.9800,14.5192
174.125,-35.125,225,15.3058,15.9603,14.5063
174.125,-35.125,226,15.2903,15.9415,14.4937
174.125,-35.125,227,15.2754,15.9245,14.4815
174.125,-35.125,228,15.2613,15.9090,14.4704
174.125,-35.125,229,15.2480,15.8944,14.4604
174.125,-35.125,230,15.2355,15.8802,14.4520
174.125,-35.125,231,15.2237,15.8680,14.4417
174.125,-35.125,232,15.2124,15.8586,14.4305
174.125,-35.125,233,15.2017,15.8509,14.4195
174.125,-35.125,234,15.1918,15.8447,14.4086
174.125,-35.125,235,15.1826,15.8393,14.3970
174.125,-35.125,236,15.1745,15.8347,14.3840
174.125,-35.125,237,15.1674,15.8309,14.3717
174.125,-35.125,238,15.1615,15.8284,14.3616
174.125,-35.125,239,15.1571,15.8281,14.3505
174.125,-35.125,240,15.1541,15.8294,14.3407
174.125,-35.125,241,15.1526,15.8320,14.3377
174.125,-35.125,242,15.1525,15.8352,14.3354
174.125,-35.125,243,15.1536,15.8391,14.3356
174.125,-35.125,244,15.1561,15.8445,14.3371
174.125,-35.125,245,15.1599,15.8516,14.3412
174.125,-35.125,246,15.1649,15.8593,14.3463
174.125,-35.125,247,15.1709,15.8690,14.3540
174.125,-35.125,248,15.1778,15.8794,14.3621
174.125,-35.125,249,15.1853,15.8894,14.3705
174.125,-35.125,250,15.1931,15.9000,14.3795
174.125,-35.125,251,15.2011,15.9110,14.3869
174.125,-35.125,252,15.2090,15.9213,14.3932
174.125,-35.125,253,15.2171,15.9323,14.3986
174.125,-35.125,254,15.2253,15.9442,14.4005
174.125,-35.125,255,15.2334,15.9561,14.4005
174.125,-35.125,256,15.2412,15.9690,14.4002
174.125,-35.125,257,15.2489,15.9816,14.3988
174.125,-35.125,258,15.2563,15.9945,14.3959
174.125,-35.125,259,15.2636,16.0074,14.3926
174.125,-35.125,260,15.2710,16.0210,14.3919
174.125,-35.125,261,15.2782,16.0346,14.3929
174.125,-35.125,262,15.2855,16.0482,14.3950
174.125,-35.125,263,15.2929,16.0611,14.3966
174.125,-35.125,264,15.3002,16.0738,14.4017
174.125,-35.125,265,15.3075,16.0864,14.4085
174.125,-35.125,266,15.3148,16.0981,14.4168
174.125,-35.125,267,15.3220,16.1095,14.4276
174.125,-35.125,268,15.3290,16.1214,14.4396
174.125,-35.125,269,15.3358,16.1313,14.4513
174.125,-35.125,270,15.3424,16.1393,14.4646
174.125,-35.125,271,15.3486,16.1467,14.4767
174.125,-35.125,272,15.3544,16.1532,14.4819
174.125,-35.125,273,15.3595,16.1593,14.4875
174.125,-35.125,274,15.3641,16.1651,14.4915
174.125,-35.125,275,15.3685,16.1706,14.4945
174.125,-35.125,276,15.3731,16.1777,14.4977
174.125,-35.125,277,15.3779,16.1874,14.5026
174.125,-35.125,278,15.3834,16.1974,14.5075
174.125,-35.125,279,15.3899,16.2080,14.5140
174.125,-35.125,280,15.3974,16.2204,14.5236
174.125,-35.125,281,15.4060,16.2346,14.5343
174.125,-35.125,282,15.4157,16.2494,14.5454
174.125,-35.125,283,15.4268,16.2652,14.5593
174.125,-35.125,284,15.4396,16.2817,14.5755
174.125,-35.125,285,15.4542,16.3002,14.5955
174.125,-35.125,286,15.4707,16.3198,14.6193
174.125,-35.125,287,15.4887,16.3399,14.6453
174.125,-35.125,288,15.5083,16.3599,14.6747
174.125,-35.125,289,15.5294,16.3800,14.7076
174.125,-35.125,290,15.5517,16.4010,14.7422
174.125,-35.125,291,15.5748,16.4242,14.7751
174.125,-35.125,292,15.5990,16.4500,14.8074
174.125,-35.125,293,15.6242,16.4778,14.8388
174.125,-35.125,294,15.6503,16.5078,14.8708
174.125,-35.125,295,15.6773,16.5383,14.9001
174.125,-35.125,296,15.7049,16.5693,14.9275
174.125,-35.125,297,15.7331,16.6018,14.9537
174.125,-35.125,298,15.7619,16.6356,14.9795
174.125,-35.125,299,15.7916,16.6685,15.0047
174.125,-35.125,300,15.8218,16.7027,15.0289
