lon,lat,doy,seas,thresh,thresh_MCS
177.625,-39.625,187,14.2435,15.2101,13.2467
177.625,-39.625,188,14.2153,15.1717,13.2273
177.625,-39.625,189,14.1877,15.1334,13.2082
177.625,-39.625,190,14.1608,15.0956,13.1902
177.625,-39.625,191,14.1345,15.0592,13.1721
177.625,-39.625,192,14.1089,15.0230,13.1536
177.625,-39.625,193,14.0839,14.9879,13.1342
177.625,-39.625,194,14.0594,14.9533,13.1136
177.625,-39.625,195,14.0351,14.9187,13.0924
177.625,-39.625,196,14.0108,14.8842,13.0718
177.625,-39.625,197,13.9867,14.8503,13.0526
177.625,-39.625,198,13.9625,14.8164,13.0339
177.625,-39.625,199,13.9387,14.7838,13.0161
177.625,-39.625,200,13.9156,14.7512,12.9996
177.625,-39.625,201,13.8932,14.7186,12.9838
177.625,-39.625,202,13.8712,14.6872,12.9707
177.625,-39.625,203,13.8499,14.6562,12.9598
177.625,-39.625,204,13.8292,14.6262,12.9492
177.625,-39.625,205,13.8092,14.5975,12.9384
177.625,-39.625,206,13.7902,14.5694,12.9263
177.625,-39.625,207,13.7717,14.5419,12.9136
177.625,-39.625,208,13.7539,14.5151,12.9022
177.625,-39.625,209,13.7370,14.4889,12.8899
177.625,-39.625,210,13.7208,14.4625,12.8761
177.625,-39.625,211,13.7051,14.4386,12.8613
177.625,-39.625,212,13.6898,14.4153,12.8458
177.625,-39.625,213,13.6751,14.3943,12.8310
177.625,-39.625,214,13.6604,14.3748,12.8162
177.625,-39.625,215,13.6456,14.3561,12.8015
177.625,-39.625,216,13.6304,14.3384,12.7860
177.625,-39.625,217,13.6152,14.3213,12.7712
177.625,-39.625,218,13.6003,14.3045,12.7569
177.625,-39.625,219,13.5860,14.2907,12.7440
177.625,-39.625,220,13.5721,14.2782,12.7312
177.625,-39.625,221,13.5588,14.2675,12.7200
177.625,-39.625,222,13.5457,14.2566,12.7094
177.625,-39.625,223,13.5328,14.2450,12.6995
177.625,-39.625,224,13.5205,14.2337,12.6915
177.625,-39.625,225,13.5086,14.2230,12.6845
177.625,-39.625,226,13.4974,14.2131,12.6777
177.625,-39.625,227,13.4870,14.2046,12.6709
177.625,-39.625,228,13.4770,14.1969,12.6625
177.625,-39.625,229,13.4673,14.1904,12.6542
177.625,-39.625,230,13.4576,14.1837,12.6448
177.625,-39.625,231,13.4475,14.1782,12.6319
177.625,-39.625,232,13.4372,14.1734,12.6180
177.625,-39.625,233,13.4270,14.1689,12.6019
177.625,-39.625,234,13.4168,14.1647,12.5832
177.625,-39.625,235,13.4068,14.1602,12.5643
177.625,-39.625,236,13.3968,14.1550,12.5457
177.625,-39.625,237,13.3871,14.1496,12.5289
177.625,-39.625,238,13.3782,14.1438,12.5137
177.625,-39.625,239,13.3702,14.1388,12.5005
177.625,-39.625,240,13.3630,14.1349,12.4890
177.625,-39.625,241,13.3573,14.1327,12.4815
177.625,-39.625,242,13.3530,14.1308,12.4786
