lon,lat,doy,seas,thresh,thresh_MCS
170.875,-45.875,352,12.5777,13.7622,11.3786
170.875,-45.875,353,12.6170,13.8070,11.4089
170.875,-45.875,354,12.6552,13.8518,11.4393
170.875,-45.875,355,12.6925,13.8955,11.4674
170.875,-45.875,356,12.7286,13.9371,11.4956
170.875,-45.875,357,12.7643,13.9772,11.5217
170.875,-45.875,358,12.7997,14.0179,11.5485
170.875,-45.875,359,12.8345,14.0582,11.5766
170.875,-45.875,360,12.8695,14.0945,11.6062
170.875,-45.875,361,12.9047,14.1291,11.6376
170.875,-45.875,362,12.9400,14.1630,11.6716
170.875,-45.875,363,12.9751,14.1950,11.7064
170.875,-45.875,364,13.0098,14.2214,11.7403
170.875,-45.875,365,13.0438,14.2462,11.7758
170.875,-45.875,366,13.0772,14.2711,11.8125
